FID,the_geom,NAME,ADM0_NM,OSM_ID,TYPE,ADM2_NAME,ADM2_CODE,ADM1_NAME,ADM1_CODE,CNTRY_CODE,
lbr_stle_pt_osm_settlements.5760,POINT (-9.87782 6.29754),Giahyou Village,LIBERIA,node/3097963810,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5761,POINT (-9.9540556 6.2963293),Glabo Village #2,LIBERIA,node/3097963811,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5762,POINT (-9.9440823 6.3126904),Goegar Village,LIBERIA,node/3097963812,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5763,POINT (-10.0189689 6.2799408),Goryou Village,LIBERIA,node/3097963813,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5764,POINT (-9.8996372 6.2598858),Government Farm,LIBERIA,node/3097963814,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5765,POINT (-9.8923163 6.2812331),Jacob Village,LIBERIA,node/3097963815,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5766,POINT (-9.8613885 6.2674431),John Quyah,LIBERIA,node/3097963816,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5767,POINT (-9.89252 6.27549),Johnny Village,LIBERIA,node/3097963817,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5768,POINT (-9.9382547 6.2602712),Kayah Village,LIBERIA,node/3097963818,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5769,POINT (-9.9899836 6.2920207),Kenneth Town,LIBERIA,node/3097963819,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5770,POINT (-9.89893 6.26654),Kpelle,LIBERIA,node/3097963820,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5771,POINT (-9.8805349 6.2910915),Mensah Camp,LIBERIA,node/3097963821,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5772,POINT (-9.869776 6.2650064),Mowa Village,LIBERIA,node/3097963822,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5773,POINT (-9.9318474 6.2848103),Nymojay / Smith,LIBERIA,node/3097963823,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5774,POINT (-9.9235571 6.269051),Pusu Village,LIBERIA,node/3097963824,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5775,POINT (-9.9625319 6.2657998),Rubin Junior,LIBERIA,node/3097963825,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5776,POINT (-9.8947219 6.2718435),Rusell Village,LIBERIA,node/3097963826,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5777,POINT (-9.8767056 6.3006095),Sammy Gio,LIBERIA,node/3097963827,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5778,POINT (-9.9022656 6.1527726),Vahdu Tarr / Flomo,LIBERIA,node/3097963828,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5779,POINT (-9.9505688 6.2620669),Vanbo Village,LIBERIA,node/3097972129,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5780,POINT (-9.8731528 6.3054091),Williams Portor,LIBERIA,node/3097972130,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5781,POINT (-9.92697 6.27423),Wruah Village,LIBERIA,node/3097972131,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5782,POINT (-9.9105464 6.3009724),Zwehn,LIBERIA,node/3097972132,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5783,POINT (-10.045927 6.3512865),Korzohn,LIBERIA,node/3098043448,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5784,POINT (-10.0275731 6.4473663),Dandeh,LIBERIA,node/3098054819,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5785,POINT (-10.0236686 6.4405335),Gbar,LIBERIA,node/3098054825,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5786,POINT (-10.036902 6.4378577),Kahn,LIBERIA,node/3098055736,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5787,POINT (-10.0341232 6.4204896),Teekpo Town Mission,LIBERIA,node/3098055753,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5788,POINT (-10.0322258 6.4172646),Teekpo,LIBERIA,node/3098055754,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5789,POINT (-10.0434594 6.1653878),Alex Village,LIBERIA,node/3098117302,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5790,POINT (-10.0637274 6.1835737),James David Village,LIBERIA,node/3098117315,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5791,POINT (-10.0349123 6.1888728),Karyou Village,LIBERIA,node/3098117320,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5792,POINT (-10.0316466 6.1785391),Kolako Village,LIBERIA,node/3098117322,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5793,POINT (-10.0409356 6.243308),Charley Gartoo,LIBERIA,node/3098167562,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5794,POINT (-10.0421285 6.2061353),Dee Village,LIBERIA,node/3098167565,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5795,POINT (-10.0551422 6.2397826),Gbodasah Village,LIBERIA,node/3098167567,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5796,POINT (-10.0483518 6.2013235),Jacob Village,LIBERIA,node/3098167569,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5797,POINT (-10.0458757 6.2383504),Joe Mason Village,LIBERIA,node/3098167570,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5798,POINT (-10.0601232 6.1962335),Kaibeah Village,LIBERIA,node/3098167573,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5799,POINT (-10.02023 6.22582),Matada Village,LIBERIA,node/3098167574,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5800,POINT (-10.0368598 6.2166883),Payone Village,LIBERIA,node/3098167575,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5801,POINT (-10.0563101 6.225097),Sarah Village,LIBERIA,node/3098167577,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5802,POINT (-10.0528494 6.1979146),Saturday Gap,LIBERIA,node/3098167578,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5803,POINT (-10.06379 6.2049317),Walayorn,LIBERIA,node/3098167585,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5804,POINT (-10.0669143 6.1994264),Yahvorkahgar,LIBERIA,node/3098167588,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5805,POINT (-9.66237 6.5614),Borbawein,LIBERIA,node/3100294641,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5806,POINT (-9.66771 6.52317),Gozohn,LIBERIA,node/3100294657,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5807,POINT (-9.66498 6.50953),Gweh,LIBERIA,node/3100294659,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5808,POINT (-9.61582 6.57858),Taye,LIBERIA,node/3100294683,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5809,POINT (-9.66576 6.62887),Weasay,LIBERIA,node/3100294686,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5810,POINT (-9.8070918 6.6155867),Beah,LIBERIA,node/3102035599,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5811,POINT (-9.8386242 6.6334736),Blagbah,LIBERIA,node/3102035600,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5812,POINT (-9.7397482 6.5631213),Boah,LIBERIA,node/3102035601,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5813,POINT (-9.77897 6.528346),Boe,LIBERIA,node/3102035602,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5814,POINT (-9.7165733 6.5484133),Boeglayn,LIBERIA,node/3102035603,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5815,POINT (-9.7387483 6.5999022),Bohn Town,LIBERIA,node/3102035604,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5816,POINT (-9.7814747 6.5640528),Boiwingar,LIBERIA,node/3102035605,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5817,POINT (-9.6858094 6.5280087),Buebee,LIBERIA,node/3102035606,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5818,POINT (-9.6975758 6.6379233),Daniel / Marborle,LIBERIA,node/3102035607,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5819,POINT (-9.8244152 6.641648),Daniel,LIBERIA,node/3102035608,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5820,POINT (-9.7071027 6.6273658),Day-Day,LIBERIA,node/3102035609,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5821,POINT (-9.6793242 6.5142512),Daydeah,LIBERIA,node/3102035610,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5822,POINT (-9.8133313 6.6606456),Deayanplay Village,LIBERIA,node/3102035611,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5823,POINT (-9.6869515 6.5992563),Dennis,LIBERIA,node/3102035612,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5824,POINT (-9.8092608 6.6502826),Dolo,LIBERIA,node/3102035613,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5825,POINT (-9.8198534 6.6150884),Drew,LIBERIA,node/3102035614,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5826,POINT (-9.765035 6.5065826),Garbozohn,LIBERIA,node/3102035615,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5827,POINT (-9.712422 6.5681484),Garduah Town #1,LIBERIA,node/3102035616,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5828,POINT (-9.7539155 6.5176113),Garduah Town #2,LIBERIA,node/3102035617,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5829,POINT (-9.7648224 6.6106154),Gargbo Village,LIBERIA,node/3102035618,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5830,POINT (-9.81591 6.63572),Garward's Town #1,LIBERIA,node/3102035619,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5831,POINT (-9.6977905 6.5260962),Gaye,LIBERIA,node/3102035620,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5832,POINT (-9.7841976 6.6587158),Gaye,LIBERIA,node/3102035621,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5833,POINT (-9.7787517 6.6075612),Gayezun / Gaylor's,LIBERIA,node/3102035622,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5834,POINT (-9.7861717 6.528439),Gayezun / Gbahgah,LIBERIA,node/3102035623,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5835,POINT (-9.7048 6.62908),Gbanuie Village,LIBERIA,node/3102035624,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5836,POINT (-9.7330882 6.6111004),Gbarchie,LIBERIA,node/3102035625,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5837,POINT (-9.7078683 6.6016774),Gbargloue / Karpeh,LIBERIA,node/3102035626,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5838,POINT (-9.7351861 6.6586856),Gbeyeah,LIBERIA,node/3102035627,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5839,POINT (-9.7648625 6.588911),Gblelawra,LIBERIA,node/3102035628,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5840,POINT (-9.73176 6.65995),Gblor Village,LIBERIA,node/3102038129,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5841,POINT (-9.7092705 6.5570064),Gbolokpo,LIBERIA,node/3102038130,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5842,POINT (-9.721053 6.5059369),Geezon,LIBERIA,node/3102038131,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5843,POINT (-9.8009 6.53868),Gokpa,LIBERIA,node/3102038132,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5844,POINT (-9.6779899 6.5391596),Gone,LIBERIA,node/3102038133,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5845,POINT (-9.7296851 6.5518541),Gorbohn,LIBERIA,node/3102038134,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5846,POINT (-9.6948011 6.5502168),Gorwee,LIBERIA,node/3102038135,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5847,POINT (-9.82351 6.55586),Harmon's,LIBERIA,node/3102038136,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5848,POINT (-9.7081715 6.5169764),Jacob's / Gaye Moore,LIBERIA,node/3102038137,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5849,POINT (-9.674648 6.627926),James Naloo Village,LIBERIA,node/3102038138,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5850,POINT (-9.6707295 6.538508),Joe Better,LIBERIA,node/3102038139,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5851,POINT (-9.8233384 6.6117012),Joseph Juah,LIBERIA,node/3102038140,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5852,POINT (-9.8027706 6.6452929),Juah,LIBERIA,node/3102038141,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5853,POINT (-9.6834198 6.5518953),Juah's,LIBERIA,node/3102038142,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5854,POINT (-9.785755 6.6417626),Juejay,LIBERIA,node/3102038143,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5855,POINT (-9.8279589 6.6341808),Jungboh,LIBERIA,node/3102038144,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5856,POINT (-9.7648419 6.5180936),Kaiyah,LIBERIA,node/3102038145,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5857,POINT (-9.70141 6.63879),Karpu Village,LIBERIA,node/3102038146,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5858,POINT (-9.7590126 6.5686767),Konoe,LIBERIA,node/3102038147,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5859,POINT (-9.7515955 6.4972103),Kpah's / Wiles,LIBERIA,node/3102038148,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5860,POINT (-9.8103518 6.5757275),Kpalawudu,LIBERIA,node/3102038149,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5861,POINT (-9.70844 6.57578),Kpawee Town Chan (2),LIBERIA,node/3102038150,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5862,POINT (-9.6720869 6.6563887),Malomkai's,LIBERIA,node/3102038151,village,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5863,POINT (-9.767005 6.6019318),Memyo,LIBERIA,node/3102038152,isolated_dwelling,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5864,POINT (-9.7617634 6.6041008),Mepol,LIBERIA,node/3102038153,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5865,POINT (-9.700995 6.6387465),Molley Gbah,LIBERIA,node/3102038154,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5866,POINT (-9.7097103 6.620531),Molo,LIBERIA,node/3102038155,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5867,POINT (-9.8349634 6.6190728),Moses,LIBERIA,node/3102038156,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5868,POINT (-9.81807 6.64593),Mowah / Karproh,LIBERIA,node/3102038157,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5869,POINT (-9.778057 6.6453723),Peablah / Peayanblah,LIBERIA,node/3102038158,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5870,POINT (-9.7968948 6.6289494),Sawzohn,LIBERIA,node/3102038159,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5871,POINT (-9.8140905 6.5637716),Sayqula's,LIBERIA,node/3102038160,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5872,POINT (-9.7266501 6.5331734),Sayway / Mambo,LIBERIA,node/3102038161,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5873,POINT (-9.78628 6.59544),Tar,LIBERIA,node/3102038162,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5874,POINT (-9.7458695 6.5788846),Teajay / Garwea,LIBERIA,node/3102038163,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5875,POINT (-9.7704214 6.5298274),Thoma Village,LIBERIA,node/3102038164,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5876,POINT (-9.7363793 6.494809),Vionless's Village,LIBERIA,node/3102038165,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5877,POINT (-9.6808454 6.628139),Whinee Village,LIBERIA,node/3102038166,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5878,POINT (-9.7079662 6.61088),William's,LIBERIA,node/3102038167,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5879,POINT (-9.8018065 6.6217592),Willie,LIBERIA,node/3102038168,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5880,POINT (-9.8292248 6.5939356),Yarkpa's,LIBERIA,node/3102038169,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5881,POINT (-9.7585595 6.6466646),Yeanay's,LIBERIA,node/3102038170,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5882,POINT (-9.8046879 6.5962923),Zain's,LIBERIA,node/3102038171,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5883,POINT (-9.765727 6.5376392),Zardehgbor,LIBERIA,node/3102038172,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5884,POINT (-9.7707134 6.5733119),Zeowah,LIBERIA,node/3102038173,hamlet,District # 2,LBR0906,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5885,POINT (-9.59087 6.41064),Bocarty,LIBERIA,node/3098993222,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5886,POINT (-9.56588 6.37269),Boe Juah Town / Flomo,LIBERIA,node/3098993223,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5887,POINT (-9.54159 6.36249),Boe,LIBERIA,node/3098993224,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5888,POINT (-9.5723758 6.4223504),Buegar,LIBERIA,node/3098993225,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5889,POINT (-9.57966 6.41547),David Gbawor,LIBERIA,node/3098993227,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5890,POINT (-9.56079 6.43382),Fiamah Village,LIBERIA,node/3098994529,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5891,POINT (-9.51862 6.46274),Gardea,LIBERIA,node/3098994530,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5892,POINT (-9.60483 6.37101),Garkpee,LIBERIA,node/3098994531,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5893,POINT (-9.51696 6.46117),Gonn,LIBERIA,node/3098994532,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5894,POINT (-9.64333 6.32229),Goweh / John Nover,LIBERIA,node/3098994533,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5895,POINT (-9.57656 6.41738),Isaac Anjuah,LIBERIA,node/3098994534,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5896,POINT (-9.58607 6.41107),Jacob Miler,LIBERIA,node/3098994535,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5897,POINT (-9.62522 6.36371),Jallah,LIBERIA,node/3098994536,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5898,POINT (-9.58627 6.36309),James Pue,LIBERIA,node/3098994537,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5899,POINT (-9.5651331 6.4308594),Jeremiah,LIBERIA,node/3098994538,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5900,POINT (-9.62428 6.3679),Kassian Village,LIBERIA,node/3098994539,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5901,POINT (-9.64519 6.31767),Kiamue Giah,LIBERIA,node/3098994542,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5902,POINT (-9.53382 6.38427),Koryongar / Banana Vi,LIBERIA,node/3098994543,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5903,POINT (-9.58232 6.41324),Kuwhre,LIBERIA,node/3098994544,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5904,POINT (-9.62273 6.37447),Manawon,LIBERIA,node/3098994545,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5905,POINT (-9.58068 6.36983),Momo,LIBERIA,node/3098994547,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5906,POINT (-9.61503 6.39531),Peter Dongun,LIBERIA,node/3098994550,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5907,POINT (-9.55907 6.43736),Philips Vah,LIBERIA,node/3098994551,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5908,POINT (-9.65704 6.37701),Quekia,LIBERIA,node/3098994552,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5909,POINT (-9.64701 6.35185),Sawkpah,LIBERIA,node/3098994553,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
lbr_stle_pt_osm_settlements.5910,POINT (-9.55546 6.36667),Soyaryoo / Kowinzon,LIBERIA,node/3098994555,hamlet,District # 3,LBR0914,Grand Bassa,LBR09,LBR,
