FID,the_geom,NAME,ADM2_NM,ADM1_NM,ADM0_NM,OSM_ID,TYPE,ADM3_NAME,ADM3_CODE,ADM2_CODE,ADM1_CODE,CNTRY_CODE
sle_stle_pt_osm_settlements.7931,POINT (-12.6894574 8.809004),Masungbun,Port Loko,Northern,SIERRA LEONE,node/3065784718,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7932,POINT (-12.7505806 8.7815854),Mataska,Port Loko,Northern,SIERRA LEONE,node/3065784719,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7933,POINT (-12.767554 8.8725737),Mayan,Port Loko,Northern,SIERRA LEONE,node/3065784720,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7934,POINT (-12.7295061 8.8645287),Robat,Port Loko,Northern,SIERRA LEONE,node/3065784721,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7935,POINT (-12.7217432 8.7853085),Taua,Port Loko,Northern,SIERRA LEONE,node/3065784725,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7936,POINT (-12.8192043 8.8435622),Tauya,Port Loko,Northern,SIERRA LEONE,node/3065784726,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7937,POINT (-12.8283668 8.5604101),Robump,Port Loko,Northern,SIERRA LEONE,node/3069485878,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7938,POINT (-12.8989914 8.5719824),Taua,Port Loko,Northern,SIERRA LEONE,node/3069508273,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7939,POINT (-12.6443991 8.7616087),Mamaso,Port Loko,Northern,SIERRA LEONE,node/3070505593,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7940,POINT (-12.7967771 8.5566272),Gberi Bana,Port Loko,Northern,SIERRA LEONE,node/3072591626,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7941,POINT (-12.8863603 8.6003856),Mabundu,Port Loko,Northern,SIERRA LEONE,node/3073713941,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7942,POINT (-12.917723 8.6063555),Makaba,Port Loko,Northern,SIERRA LEONE,node/3073713942,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7943,POINT (-12.8542502 8.6074364),Makelfa,Port Loko,Northern,SIERRA LEONE,node/3073713943,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7944,POINT (-12.8771402 8.5803917),Masankin,Port Loko,Northern,SIERRA LEONE,node/3073713946,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7945,POINT (-12.8640962 8.5798398),Masebe,Port Loko,Northern,SIERRA LEONE,node/3073713947,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7946,POINT (-12.8351743 8.5985417),Masimaw,Port Loko,Northern,SIERRA LEONE,node/3073713948,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7947,POINT (-12.8786046 8.6322941),Fanye,Port Loko,Northern,SIERRA LEONE,node/3073919741,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7948,POINT (-12.8449668 8.6138762),Konta,Port Loko,Northern,SIERRA LEONE,node/3073919742,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7949,POINT (-12.8815855 8.6172943),Lawmpa,Port Loko,Northern,SIERRA LEONE,node/3073919743,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7950,POINT (-12.9075756 8.6276695),Maboni,Port Loko,Northern,SIERRA LEONE,node/3073919745,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7951,POINT (-12.8561117 8.6170225),Taiama,Port Loko,Northern,SIERRA LEONE,node/3073919748,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7952,POINT (-12.8516367 8.6336095),Mamina,Port Loko,Northern,SIERRA LEONE,node/3073992356,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7953,POINT (-12.8750692 8.6760134),Gbonkomayira,Port Loko,Northern,SIERRA LEONE,node/3074076513,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7954,POINT (-12.8358999 8.6872959),Matawn,Port Loko,Northern,SIERRA LEONE,node/3074076521,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7955,POINT (-12.8393742 8.7037724),Masetle,Port Loko,Northern,SIERRA LEONE,node/3074135674,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7956,POINT (-12.8562459 8.7188209),Rokure,Port Loko,Northern,SIERRA LEONE,node/3074135678,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7957,POINT (-12.8644126 8.7015293),Yema,Port Loko,Northern,SIERRA LEONE,node/3074135679,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7958,POINT (-12.8433098 8.7828013),Gbonko,Port Loko,Northern,SIERRA LEONE,node/3078347605,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7959,POINT (-12.8580276 8.8145922),Kasanko,Port Loko,Northern,SIERRA LEONE,node/3078347607,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7960,POINT (-12.8544225 8.8260672),Konta,Port Loko,Northern,SIERRA LEONE,node/3078347608,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7961,POINT (-12.8644173 8.8438508),Makelma,Port Loko,Northern,SIERRA LEONE,node/3078347616,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7962,POINT (-12.8812842 8.8376609),Manaiyepe,Port Loko,Northern,SIERRA LEONE,node/3078347618,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7963,POINT (-12.8985084 8.8141298),Mankara,Port Loko,Northern,SIERRA LEONE,node/3078347620,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7964,POINT (-12.854837 8.7948801),Mayumbo,Port Loko,Northern,SIERRA LEONE,node/3078347624,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7965,POINT (-12.7981442 8.5782277),Furawa,Port Loko,Northern,SIERRA LEONE,node/3084973987,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7966,POINT (-12.8683171 8.6454767),Bumbe,Port Loko,Northern,SIERRA LEONE,node/3100084519,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7967,POINT (-12.8855717 8.6638902),Bumplol,Port Loko,Northern,SIERRA LEONE,node/3100084520,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7968,POINT (-12.8748025 8.7254244),Magamba,Port Loko,Northern,SIERRA LEONE,node/3100084521,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7969,POINT (-12.8523555 8.6957615),Masine,Port Loko,Northern,SIERRA LEONE,node/3100084523,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7970,POINT (-12.874949 8.6947633),Maworoko,Port Loko,Northern,SIERRA LEONE,node/3100084524,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7971,POINT (-12.8721173 8.7123121),Ponka,Port Loko,Northern,SIERRA LEONE,node/3100084525,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7972,POINT (-12.836993 8.7330154),Rokon,Port Loko,Northern,SIERRA LEONE,node/3100084526,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7973,POINT (-12.8481084 8.7349687),Sino,Port Loko,Northern,SIERRA LEONE,node/3100084527,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7974,POINT (-12.8418327 8.6462145),Yaba,Port Loko,Northern,SIERRA LEONE,node/3100087050,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7975,POINT (-12.7573257 8.6567465),Mafuta,Port Loko,Northern,SIERRA LEONE,node/3112667529,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7976,POINT (-12.7746084 8.6681195),Matumbo,Port Loko,Northern,SIERRA LEONE,node/3112667530,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7977,POINT (-12.8023727 8.7388718),Magbili,Port Loko,Northern,SIERRA LEONE,node/3139830785,hamlet,Maforki,SLE020407,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7978,POINT (-12.5272839 8.702006),Besane,Port Loko,Northern,SIERRA LEONE,node/3063050959,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7979,POINT (-12.5993036 8.6641233),Bonka,Port Loko,Northern,SIERRA LEONE,node/3063050960,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7980,POINT (-12.5058185 8.6647022),Gbane,Port Loko,Northern,SIERRA LEONE,node/3063050961,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7981,POINT (-12.5087125 8.6424314),Katik,Port Loko,Northern,SIERRA LEONE,node/3063050963,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7982,POINT (-12.4996723 8.7311866),Kerife,Port Loko,Northern,SIERRA LEONE,node/3063050964,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7983,POINT (-12.52621 8.6558688),Konta,Port Loko,Northern,SIERRA LEONE,node/3063050965,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7984,POINT (-12.6249622 8.6464597),Lankono,Port Loko,Northern,SIERRA LEONE,node/3063050966,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7985,POINT (-12.5040506 8.697893),Magbenkiti,Port Loko,Northern,SIERRA LEONE,node/3063050970,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7986,POINT (-12.5154459 8.716669),Makump,Port Loko,Northern,SIERRA LEONE,node/3063050971,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7987,POINT (-12.6289361 8.6715954),Malua,Port Loko,Northern,SIERRA LEONE,node/3063050972,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7988,POINT (-12.4931445 8.704271),Manonko,Port Loko,Northern,SIERRA LEONE,node/3063050973,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7989,POINT (-12.6596202 8.6674677),Masitaha,Port Loko,Northern,SIERRA LEONE,node/3063050976,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7990,POINT (-12.5983946 8.6780657),Mayeno,Port Loko,Northern,SIERRA LEONE,node/3063050979,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7991,POINT (-12.4874137 8.6731499),Petifu,Port Loko,Northern,SIERRA LEONE,node/3063050980,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7992,POINT (-12.5683837 8.6724833),Mafuri,Port Loko,Northern,SIERRA LEONE,node/3063086697,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7993,POINT (-12.6470765 8.6265775),Magbala,Port Loko,Northern,SIERRA LEONE,node/3063086698,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7994,POINT (-12.5706702 8.6536773),Moribaia,Port Loko,Northern,SIERRA LEONE,node/3063086704,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7995,POINT (-12.6733069 8.677306),Banka,Port Loko,Northern,SIERRA LEONE,node/3063164327,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7996,POINT (-12.7660717 8.595481),Madina,Port Loko,Northern,SIERRA LEONE,node/3063164733,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7997,POINT (-12.732444 8.6645885),Magbambo,Port Loko,Northern,SIERRA LEONE,node/3063164734,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7998,POINT (-12.6637378 8.6321371),Makabo,Port Loko,Northern,SIERRA LEONE,node/3063164737,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.7999,POINT (-12.7393673 8.6416325),Mamasa,Port Loko,Northern,SIERRA LEONE,node/3063164740,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8000,POINT (-12.6685105 8.6566825),Pulun,Port Loko,Northern,SIERRA LEONE,node/3063164744,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8001,POINT (-12.7153321 8.6276757),Masetra,Port Loko,Northern,SIERRA LEONE,node/3063207861,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8002,POINT (-12.7489763 8.6224022),Mayagba,Port Loko,Northern,SIERRA LEONE,node/3063207863,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8003,POINT (-12.7580592 8.6288443),Toro,Port Loko,Northern,SIERRA LEONE,node/3063207869,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8004,POINT (-12.4703704 8.6925817),Marampa,Port Loko,Northern,SIERRA LEONE,node/3068455944,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8005,POINT (-12.4574031 8.6706797),Mamansu,Port Loko,Northern,SIERRA LEONE,node/3068514860,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8006,POINT (-12.3873466 8.7030082),Mange,Port Loko,Northern,SIERRA LEONE,node/3068514861,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8007,POINT (-12.3452344 8.7207484),Maseri,Port Loko,Northern,SIERRA LEONE,node/3068514863,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8008,POINT (-12.4103734 8.6980928),Matamp,Port Loko,Northern,SIERRA LEONE,node/3068649969,hamlet,Marampa,SLE020408,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8009,POINT (-12.597193 8.6242576),Masalun,Port Loko,Northern,SIERRA LEONE,node/3063050975,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8010,POINT (-12.518136 8.5963307),Masuri,Port Loko,Northern,SIERRA LEONE,node/3063050977,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8011,POINT (-12.487426 8.5955378),Mataine,Port Loko,Northern,SIERRA LEONE,node/3063050978,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8012,POINT (-12.6020115 8.6503091),Balinia,Port Loko,Northern,SIERRA LEONE,node/3063086695,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8013,POINT (-12.4985692 8.5939608),Makunduma,Port Loko,Northern,SIERRA LEONE,node/3063086699,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8014,POINT (-12.5017928 8.6209464),Manane,Port Loko,Northern,SIERRA LEONE,node/3063086701,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8015,POINT (-12.6135053 8.6127904),Maroto,Port Loko,Northern,SIERRA LEONE,node/3063086702,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8016,POINT (-12.4887863 8.6365045),Masuba,Port Loko,Northern,SIERRA LEONE,node/3063086703,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8017,POINT (-12.6104592 8.5893221),Taren,Port Loko,Northern,SIERRA LEONE,node/3063086705,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8018,POINT (-12.6646302 8.5541589),Masauur,Port Loko,Northern,SIERRA LEONE,node/3063930568,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8019,POINT (-12.6786237 8.5714396),Petifu,Port Loko,Northern,SIERRA LEONE,node/3063930580,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8020,POINT (-12.6935145 8.5623565),Yenkisa,Port Loko,Northern,SIERRA LEONE,node/3063930582,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8021,POINT (-12.4665832 8.5777873),Kambia,Port Loko,Northern,SIERRA LEONE,node/3068075648,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8022,POINT (-12.4284408 8.6433924),Mapeles,Port Loko,Northern,SIERRA LEONE,node/3068514862,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8023,POINT (-12.3408663 8.6240244),Petifu,Port Loko,Northern,SIERRA LEONE,node/3068514864,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8024,POINT (-12.3920627 8.6381026),Petifu,Port Loko,Northern,SIERRA LEONE,node/3068514865,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8025,POINT (-12.3887549 8.5987279),Makundu,Port Loko,Northern,SIERRA LEONE,node/3068523735,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8026,POINT (-12.4423281 8.6213226),Futa,Port Loko,Northern,SIERRA LEONE,node/3068649967,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8027,POINT (-12.4714791 8.6438347),Makontebana,Port Loko,Northern,SIERRA LEONE,node/3068649968,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8028,POINT (-12.4349572 8.5942507),Matuka,Port Loko,Northern,SIERRA LEONE,node/3068952559,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8029,POINT (-12.4044555 8.6678022),Kalangba,Port Loko,Northern,SIERRA LEONE,node/3069100310,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8030,POINT (-12.6250058 8.5588337),Barimbe,Port Loko,Northern,SIERRA LEONE,node/3070533233,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8031,POINT (-12.6418291 8.552394),Mataine,Port Loko,Northern,SIERRA LEONE,node/3070533235,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8032,POINT (-12.4797438 8.5376321),Banka,Port Loko,Northern,SIERRA LEONE,node/3070623815,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8033,POINT (-12.5519261 8.4944986),Mabua,Port Loko,Northern,SIERRA LEONE,node/3070623816,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8034,POINT (-12.483333 8.5),Magbende,Port Loko,Northern,SIERRA LEONE,node/3070623817,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8035,POINT (-12.5568434 8.5032528),Makonkubo,Port Loko,Northern,SIERRA LEONE,node/3070623819,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8036,POINT (-12.5486871 8.5390412),Marenkaw,Port Loko,Northern,SIERRA LEONE,node/3070623820,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8037,POINT (-12.5449545 8.4629415),Petifu,Port Loko,Northern,SIERRA LEONE,node/3070623821,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8038,POINT (-12.497832 8.5432522),Petifu,Port Loko,Northern,SIERRA LEONE,node/3070623822,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8039,POINT (-12.5078471 8.5269532),Robis,Port Loko,Northern,SIERRA LEONE,node/3070623823,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8040,POINT (-12.4832294 8.4753026),Mamiri,Port Loko,Northern,SIERRA LEONE,node/3070650401,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8041,POINT (-12.4842247 8.5606034),Mankara,Port Loko,Northern,SIERRA LEONE,node/3070650402,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8042,POINT (-12.583333 8.483333),Masesay,Port Loko,Northern,SIERRA LEONE,node/3070650403,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8043,POINT (-12.5095006 8.4597386),Matale,Port Loko,Northern,SIERRA LEONE,node/3070650404,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8044,POINT (-12.4676398 8.5096493),Bumbe,Port Loko,Northern,SIERRA LEONE,node/3071738736,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8045,POINT (-12.4386334 8.5115743),Konta,Port Loko,Northern,SIERRA LEONE,node/3071738738,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8046,POINT (-12.4296006 8.5441174),Mafare,Port Loko,Northern,SIERRA LEONE,node/3071738741,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8047,POINT (-12.475862 8.5690005),Magbafat,Port Loko,Northern,SIERRA LEONE,node/3071738742,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8048,POINT (-12.4449286 8.5548049),Makomba,Port Loko,Northern,SIERRA LEONE,node/3071738746,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8049,POINT (-12.4007023 8.5183329),Makuseri,Port Loko,Northern,SIERRA LEONE,node/3071738750,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8050,POINT (-12.3726579 8.5584632),Manta,Port Loko,Northern,SIERRA LEONE,node/3071738751,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8051,POINT (-12.4451331 8.5374067),Matiri,Port Loko,Northern,SIERRA LEONE,node/3071738756,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8052,POINT (-12.4691501 8.4851442),Mayombo,Port Loko,Northern,SIERRA LEONE,node/3071738759,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8053,POINT (-12.4305814 8.5190313),Rokawlon,Port Loko,Northern,SIERRA LEONE,node/3071738763,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8054,POINT (-12.4060252 8.5603387),Rosar,Port Loko,Northern,SIERRA LEONE,node/3071738765,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8055,POINT (-12.4187626 8.5757165),Rotifunk,Port Loko,Northern,SIERRA LEONE,node/3071738768,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8056,POINT (-12.4637443 8.6040808),Rogbalan,Port Loko,Northern,SIERRA LEONE,node/3130161426,hamlet,Masimera,SLE020409,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8057,POINT (-12.6073938 9.0364603),Mayamba,Port Loko,Northern,SIERRA LEONE,node/3079590610,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8058,POINT (-12.6061988 9.0229288),Yema,Port Loko,Northern,SIERRA LEONE,node/3079590614,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8059,POINT (-12.578867 9.0516231),Makande,Port Loko,Northern,SIERRA LEONE,node/3079599788,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8060,POINT (-12.5895241 9.0585665),Mawaia,Port Loko,Northern,SIERRA LEONE,node/3079599790,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8061,POINT (-12.637841 9.0936593),Gbane Loko,Port Loko,Northern,SIERRA LEONE,node/3079604375,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8062,POINT (-12.4967687 9.0832236),Masana,Port Loko,Northern,SIERRA LEONE,node/3079604379,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8063,POINT (-12.5713569 9.1030473),Minti,Port Loko,Northern,SIERRA LEONE,node/3079604380,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8064,POINT (-12.629952 9.070168),Sendugu,Port Loko,Northern,SIERRA LEONE,node/3079604381,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8065,POINT (-12.593525 9.0922577),Wari-Masia,Port Loko,Northern,SIERRA LEONE,node/3079604382,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8066,POINT (-12.5407295 9.0909595),Yilogo,Port Loko,Northern,SIERRA LEONE,node/3079604383,isolated_dwelling,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8067,POINT (-12.6956597 9.0871211),Kalangba,Port Loko,Northern,SIERRA LEONE,node/3080236972,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8068,POINT (-12.666667 9.016667),Kupr,Port Loko,Northern,SIERRA LEONE,node/3080236981,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
sle_stle_pt_osm_settlements.8069,POINT (-12.672173 9.0656695),Magbolonto,Port Loko,Northern,SIERRA LEONE,node/3080236985,hamlet,Sanda Magbolont,SLE020410,SLE0204,SLE02,SLE
